,name,type_company,lat,lon,city,avg_stars_num,n_reviews_num,encoded_user,local_guide,clean_other_review_num,published_date,today_date,stars_num,review_EN,original_lang
146,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,mn6Q1,1.0,187.0,2 years ago,2022-09-22,5.0,,
147,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,*E!9!,,,4 years ago,2022-09-22,1.0,,
148,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,BUlKS,1.0,39.0,4 years ago,2022-09-22,3.0,,
149,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,3miWb,1.0,229.0,4 years ago,2022-09-22,4.0,,
150,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,xi3Ji,,,3 years ago,2022-09-22,5.0,,
151,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,S298(,0.0,1.0,2 years ago,2022-09-22,4.0,,
152,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,Taxp2,1.0,4.0,4 years ago,2022-09-22,2.0,,
153,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,8l5gO,1.0,10.0,2 years ago,2022-09-22,4.0,,
154,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,ru&6C,1.0,2.0,4 years ago,2022-09-22,4.0,,
155,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,PDkkP,0.0,2.0,2 years ago,2022-09-22,5.0,,
156,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,FG^XI,1.0,3.0,3 years ago,2022-09-22,5.0,,
157,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,u(M4A,1.0,73.0,4 years ago,2022-09-22,5.0,,
158,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,3jvP2,0.0,1.0,4 years ago,2022-09-22,5.0,,
159,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,SDj9p,0.0,10.0,4 months ago,2022-09-22,5.0,,
160,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,IosyO,1.0,147.0,4 years ago,2022-09-22,5.0,,
161,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,7EXQR,1.0,70.0,2 years ago,2022-09-22,2.0,,
162,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,%ueVB,1.0,13.0,4 years ago,2022-09-22,2.0,,
163,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,19NHg,1.0,96.0,2 years ago,2022-09-22,1.0,,
164,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,eHUx3,0.0,7.0,3 years ago,2022-09-22,4.0,,
165,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,pkjJm,0.0,6.0,5 years ago,2022-09-22,4.0,,
166,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,B)7am,1.0,38.0,4 years ago,2022-09-22,1.0,,
167,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,nn#B&,1.0,97.0,2 years ago,2022-09-22,5.0,,
168,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,R3K1e,1.0,39.0,3 years ago,2022-09-22,3.0,,
169,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,3e2W5,0.0,40.0,2 years ago,2022-09-22,4.0,,
170,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,HGPsr,,,3 years ago,2022-09-22,1.0,,
171,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,d!NER,0.0,2.0,3 years ago,2022-09-22,5.0,,
172,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,3cKb!,1.0,13.0,4 years ago,2022-09-22,3.0,,
173,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,2kksO,1.0,28.0,4 years ago,2022-09-22,5.0,,
174,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,*5cYd,1.0,22.0,3 years ago,2022-09-22,4.0,,
175,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,7*k(q,0.0,35.0,3 years ago,2022-09-22,5.0,,
176,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,)0wfo,0.0,1.0,3 years ago,2022-09-22,5.0,,
177,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,Q6C7c,0.0,24.0,3 years ago,2022-09-22,4.0,,
178,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,FUeJt,1.0,33.0,4 years ago,2022-09-22,5.0,,
179,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,UNVCQ,0.0,24.0,2 years ago,2022-09-22,3.0,,
180,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,2HLvv,0.0,1.0,4 years ago,2022-09-22,4.0,,
181,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,e%#m7,1.0,121.0,3 years ago,2022-09-22,5.0,,
182,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,S241p,1.0,1.0,5 years ago,2022-09-22,3.0,,
183,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,OyAt2,1.0,44.0,a year ago,2022-09-22,4.0,,
184,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,I0tlv,1.0,80.0,4 years ago,2022-09-22,2.0,,
185,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,eK@jd,0.0,2.0,6 months ago,2022-09-22,5.0,,
186,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,m^bdB,1.0,13.0,a year ago,2022-09-22,5.0,,
187,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,d9lcA,1.0,22.0,5 months ago,2022-09-22,4.0,,
188,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,eZiI(,1.0,17.0,4 years ago,2022-09-22,3.0,,
189,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,LMK3k,1.0,8.0,11 months ago,2022-09-22,5.0,,
190,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,&Y)#F,0.0,44.0,a year ago,2022-09-22,3.0,,
191,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,AZZG^,0.0,1.0,2 years ago,2022-09-22,5.0,,
192,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,fSPVx,1.0,112.0,11 months ago,2022-09-22,3.0,,
193,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,^97EE,1.0,28.0,10 months ago,2022-09-22,3.0,,
194,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,24J0n,0.0,4.0,9 months ago,2022-09-22,1.0,,
195,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,VsUdT,1.0,10.0,2 months ago,2022-09-22,5.0,,
196,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,qxmm6,1.0,21.0,6 months ago,2022-09-22,5.0,,
197,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,aAX2(,0.0,2.0,4 years ago,2022-09-22,5.0,,
198,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,W%yZF,0.0,2.0,a year ago,2022-09-22,2.0,,
199,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,kV(W4,,,4 years ago,2022-09-22,5.0,,
200,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,hWlzu,0.0,5.0,6 months ago,2022-09-22,4.0,,
201,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,8vff$,1.0,73.0,7 months ago,2022-09-22,4.0,,
202,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,EY%Zx,1.0,1.0,3 years ago,2022-09-22,5.0,,
203,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,PviI8,0.0,1.0,4 years ago,2022-09-22,2.0,,
204,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,5%Pmc,1.0,14.0,2 years ago,2022-09-22,5.0,,
205,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,eR0Hw,0.0,6.0,4 years ago,2022-09-22,3.0,,
206,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,ndw)h,0.0,6.0,2 years ago,2022-09-22,5.0,,
207,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,O*Y9B,0.0,96.0,a year ago,2022-09-22,3.0,,
208,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,AtIrX,1.0,291.0,a year ago,2022-09-22,4.0,,
209,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,vSpIx,0.0,2.0,10 months ago,2022-09-22,3.0,,
210,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,yp(2c,1.0,5.0,4 years ago,2022-09-22,5.0,,
211,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,Da5Jq,1.0,62.0,2 years ago,2022-09-22,5.0,,
212,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,iVRi*,0.0,,4 years ago,2022-09-22,5.0,,
213,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,jf#fn,1.0,166.0,4 years ago,2022-09-22,5.0,,
214,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,^bM!q,,,2 years ago,2022-09-22,4.0,,
215,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,AnqWS,1.0,3.0,4 years ago,2022-09-22,5.0,,
216,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,^^i*V,0.0,5.0,a year ago,2022-09-22,3.0,,
217,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,ZEKdT,1.0,34.0,2 years ago,2022-09-22,4.0,,
218,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,5U2mX,,,4 years ago,2022-09-22,4.0,,
219,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,wz$Vy,0.0,5.0,a year ago,2022-09-22,5.0,,
220,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,Z$VDW,1.0,21.0,4 months ago,2022-09-22,5.0,,
221,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,IU3QJ,0.0,2.0,2 years ago,2022-09-22,4.0,,
222,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,P4xYJ,1.0,13.0,a year ago,2022-09-22,4.0,,
223,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,2wc(S,0.0,4.0,a year ago,2022-09-22,3.0,,
224,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,hucTT,1.0,102.0,a year ago,2022-09-22,5.0,,
225,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,GcJe!,0.0,2.0,a year ago,2022-09-22,5.0,,
226,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,mhN1o,1.0,27.0,6 months ago,2022-09-22,1.0,,
227,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,JXI3Q,1.0,9.0,a year ago,2022-09-22,5.0,,
228,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,8yjxx,1.0,109.0,2 years ago,2022-09-22,3.0,,
229,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,bE4W5,0.0,4.0,a year ago,2022-09-22,1.0,,
230,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,KEii(,0.0,1.0,a year ago,2022-09-22,4.0,,
231,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,6O^S!,,,a year ago,2022-09-22,1.0,,
232,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,sBJ%k,,,a year ago,2022-09-22,5.0,,
233,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,%ZywP,0.0,3.0,10 months ago,2022-09-22,3.0,,
234,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,Mro#c,0.0,5.0,a year ago,2022-09-22,5.0,,
235,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,YxYX&,1.0,4.0,5 months ago,2022-09-22,4.0,,
236,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,&v4Fv,1.0,1.0,11 months ago,2022-09-22,5.0,,
237,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,JP88p,,,10 months ago,2022-09-22,2.0,,
238,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,WTk&),0.0,3.0,a year ago,2022-09-22,2.0,,
239,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,dc&p&,0.0,1.0,5 years ago,2022-09-22,5.0,,
240,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,H6q8c,0.0,1.0,5 months ago,2022-09-22,5.0,,
241,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,PGd5d,1.0,6.0,11 months ago,2022-09-22,5.0,,
242,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,ZhiZa,,,a year ago,2022-09-22,1.0,,
243,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,0OR)U,0.0,2.0,2 weeks ago,2022-09-22,1.0,,
244,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,TwPSA,,,2 years ago,2022-09-22,5.0,,
245,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,XAO2z,1.0,38.0,2 years ago,2022-09-22,2.0,,
246,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,^VbAq,0.0,6.0,11 months ago,2022-09-22,5.0,,
247,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,ykqux,0.0,3.0,a year ago,2022-09-22,4.0,,
248,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,Kmud%,,,3 months ago,2022-09-22,1.0,,
249,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,jNT@I,0.0,1.0,a year ago,2022-09-22,1.0,,
250,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,5Y&j!,,,2 years ago,2022-09-22,5.0,,
251,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,aUFE6,1.0,32.0,a year ago,2022-09-22,5.0,,
252,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,RSOiy,1.0,30.0,4 years ago,2022-09-22,5.0,,
253,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,EwXWC,0.0,3.0,a year ago,2022-09-22,1.0,,
254,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,YidEE,,,4 years ago,2022-09-22,3.0,,
255,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,eEoB5,0.0,,a year ago,2022-09-22,5.0,,
256,Bos Logistics Schiphol,Trucking company,52.2937523,4.7701865,Schiphol,3.8,182.0,wwp3n,1.0,101.0,4 years ago,2022-09-22,4.0,,
257,Allroad Logistics,Logistics service,51.465792,5.4170062,Eindhoven,2.7,35.0,kWd)F,1.0,9.0,2 years ago,2022-09-25,1.0,"Not only did the delivery driver showed up unannounced at our house without a call beforehand to arrange an appointment (as was clearly indicated in the email we received from bol.com), he was also absolutely unfriendly and unprofessional.
My wife couldn't open the door the first time he rang because she was in the middle of breastfeeding. So the driver called me (to my surprise since, again, this was completely unannounced), and I let him know that my wife was home (though I didn't know she was unable to open).
He then unloaded the palette and rolled it to our door, rang again, and was about to just leave it there when my wife was finally able to open the door. She tried to explain the situation but he was just absolutely unfriendly to her.
Absolutely unprofessional.",ENG
258,Allroad Logistics,Logistics service,51.465792,5.4170062,Eindhoven,2.7,35.0,!hvu^,1.0,944.0,3 months ago,2022-09-25,1.0," Very dissatisfied.
If something is good, I like to put it on a review.
If something is bad, unfortunately also.
An estimated delivery time would appear on the website after 9am on the day of delivery.
Didn't happen.
After an hour of waiting, I tried to contact them by phone.
That turned out to be absolutely impossible.
Then I sought contact online: also an unworkable channel.
Dozens of phone calls later (finally around noon) I got in by phone. An employee there said that delivery would be made between 2 pm and 4 pm.
Less than fifteen minutes later it turned out that the transport had been postponed due to no driver available.
This cost me my entire last available vacation day of the year that I had left (and lost > €900 in consultancy income...).
Communication: 0.0.
Accessibility: 0.0.
Customer service: 0.0.
Once, but never again...

",NOT_ENG
259,Allroad Logistics,Logistics service,51.465792,5.4170062,Eindhoven,2.7,35.0,chPy2,1.0,23.0,10 months ago,2022-09-25,5.0," I agree with the other positive reviews about a Betersport delivery. I was very afraid that we would have to carry the crosstrainer up ourselves (we were already prepared for it), but the driver asked me if he should help me and helped me to take it up a narrow stairwell to the 3rd floor. Thank you very much and a compliment to this driver from Allroad! However, it seems like a lottery whether you get a helpful driver or not, so hope Allroad recognize the drivers who do help you too!

",NOT_ENG
260,Allroad Logistics,Logistics service,51.465792,5.4170062,Eindhoven,2.7,35.0,yWG@K,0.0,1.0,11 months ago,2022-09-25,5.0," Super transport company. Had a very nice driver who helped me to put my heavy recovery shipment as far as possible in the final place. With a lot of respect and decency he helped me and came up with ideas to really put the package as close to the spot as possible. Please hire more such drivers so that more customers are served properly.

",NOT_ENG
261,Allroad Logistics,Logistics service,51.465792,5.4170062,Eindhoven,2.7,35.0,zDm#I,1.0,13.0,a year ago,2022-09-25,5.0," Today the treadmill was delivered from Betersport. What a whopper and 78 kilos!
I stood there alone ...
I had a super delivery from Allroad. Together with my neighbor, he brought the colossus upstairs. Our front doors can only be reached via a stone staircase on the road and the delivery person could of course not just put it on the public road .....
I am very happy :-)

",NOT_ENG
262,Allroad Logistics,Logistics service,51.465792,5.4170062,Eindhoven,2.7,35.0,gOrVp,0.0,2.0,a year ago,2022-09-25,1.0," The worst transport company ever seen!!! Their delivery time is not correct at all. Do not communicate that they are not coming. Give a 2nd date which is also incorrect. When will the delivery come....... I could cancel my delivery because the product was no longer good to use. Do you see on the front edge that your delivery is done by them... cancel it already... you will be bezeiked right in front of you.

",NOT_ENG
263,Allroad Logistics,Logistics service,51.465792,5.4170062,Eindhoven,2.7,35.0,wxKF7,0.0,4.0,a year ago,2022-09-25,1.0," BAD !! Ordered a spinning bike (40kg) has to lift that thing to 1 high on my own. Which is not possible. Called customer service but they indicated it's in the fine print of the terms and conditions really feel misguided. Have ordered heavier products before and these were always neatly lifted up by the deliverers. Bad action by the Albert Heijn to link itself to a bad delivery service.

",NOT_ENG
264,Allroad Logistics,Logistics service,51.465792,5.4170062,Eindhoven,2.7,35.0,9zyz5,0.0,2.0,a year ago,2022-09-25,1.0," Largest *** company in existence. Delivery had to be delivered at home as this incompetent company does not cooperate with delivery points. After my package from the supplier ended up in their depot in Eindhoven via Allroad Logistics about 30 km from my hometown (across the border), they found it interesting to send my parcel to Melle (East Flanders and 150 km further) so that it can then be delivered to Belgium. could be delivered. In addition, there will be no communication to you (would have preferred to pick it up in Eindhoven yourself), if you already call you will be lied to that someone has stopped by and left a note in the letterbox, which was not the case. now I have been able to wait 2 days at home for a ***** service to be lied to by phone. Very sad company this.

",NOT_ENG
265,Allroad Logistics,Logistics service,51.465792,5.4170062,Eindhoven,2.7,35.0,aA#8m,0.0,3.0,a year ago,2022-09-25,5.0," Great service. Today, as agreed, my spinning bike was delivered. Very nice driver who helped me to get this heavy package up and inside the stairs. I am very satisfied with the service of Allroad logistics. Also easily accessible by phone to make an appointment.

",NOT_ENG
